,wav_file,txt_file,groundtruth_text,duration,age,gender,google_transcription
36,data_processed/wav/ATL_se0_ag1_f_03_1_part_37.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_37.txt,"Know what, I think, um, since I'm older now, I haven't really even been watching TV like that. Honestly. I can't tell. I could say when I come in the house, my TV's on the same channel for about three, four days. But when I do watch TV, I watch, um, Power. A lot of [stuff be on] record too, so. [Mm-hm.]",20.673000000000002,24,Female,know what I think since I'm older now I haven't really even been watching TV like that honestly I can't tell I can say when I come in the house my TV's on the same channel for about 3-4 days but when I do watch TV I watch a lot of stuff
37,data_processed/wav/ATL_se0_ag1_f_03_1_part_38.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_38.txt,"[Um], I like musicals. So if there's a musical movie on, I'm watching that. Riverdale. And anything [scary.] [I don't] even like Love And Hip Hop like that no more, that's crazy.",9.229,24,Female,I like musicals if there's a musical movie on am watching that Riverdale
38,data_processed/wav/ATL_se0_ag1_f_03_1_part_39.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_39.txt,"Um, I like scary movies. So if there's a scary movie on, or a scary show, I'm watching it. Like True Blood, that used to be my show. But it doesn't come on anymore.",7.29,24,Female,I like scary movies so if there's a scary movie on our scary show I'm watching it like True Blood days to be my show but it doesn't come on anymore
39,data_processed/wav/ATL_se0_ag1_f_03_1_part_40.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_40.txt,"Um, /Scream/. [Scream /?/.] [Yeah, Scream is] good. It was cheesy at first, but I [like it.]",6.452999999999999,24,Female,yes cream is yes cream is good it was cheesy at first but I like
40,data_processed/wav/ATL_se0_ag1_f_03_1_part_41.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_41.txt,"Um, what else. I like some shows on [Netflix, like Dear Black] [People-] I mean, Dear White People. [Mm-hm, Pretty Little L- [Pretty-]",7.051,24,Female,I like some shows on Netflix are black people I mean dear white people
41,data_processed/wav/ATL_se0_ag1_f_03_1_part_42.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_42.txt,"Um, the most I pay is probably like thirty, forty dollars. [<laugh>]",7.638,24,Female,I'm the most happiest party light 30 $40
42,data_processed/wav/ATL_se0_ag1_f_03_1_part_43.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_43.txt,"Shoes, if it's a really good pair of shoes, you probably spending like a hundred and some change.",7.345,24,Female,shoe if it's a really good pair of shoes price spending like a hundred and some change
43,data_processed/wav/ATL_se0_ag1_f_03_1_part_44.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_44.txt,"if it's like- I'm not gonna go extravagant, like get red bottoms, or something. If it's just not my birthday or something. [Like]",5.757999999999999,24,Female,if it's like I'm not going to go extravagant I get red bottoms or something if it's just not my birthday or something
44,data_processed/wav/ATL_se0_ag1_f_03_1_part_45.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_45.txt,If it's my birthday then okay honestly I could spend like that eight-hundred or that nine-hundred for some red bottoms or [something.],5.125,24,Female,if it's my birthday been okay I said I can spend like that 800 at 900 for some red bottoms
45,data_processed/wav/ATL_se0_ag1_f_03_1_part_46.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_46.txt,"<ts> Um, hopefully I have my RN, or my CNA by then. And, um, working probably as a traveling nurse. And, um, probably started my career in, opening a senior living home. I wanna open a senior living home.",21.033,24,Female,oh hopefully I have my RN or my CNA by then and working Polly as a traveling nurse probably started my career and opening a senior living home I want to open a senior living home
46,data_processed/wav/ATL_se0_ag1_f_03_1_part_47.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_47.txt,"I mean the money's gonna be good too, but, um, I've been working where old- with older people",5.659,24,Female,I mean the money is going to be good to but I've been working with older people
47,data_processed/wav/ATL_se0_ag1_f_03_1_part_48.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_48.txt,"[for] a while. And, um, it's crazy because like, family members, they tend to forget about their- Your mom, or dad, or aunts, uncles. And at the end of the day, their family becomes us, the workers. So I just always have like a soft spot for them. And they're sweet. Like- I mean they at- at some point in life, that's gonna be me, you [know. So] I would want somebody to care about me.",28.863000000000003,24,Female,Bow Wow and it's crazy because I family members they tend to forget about the your mom or dad or aunts or uncles and at the end of the day their family becomes us the workers so I just always have like a soft spot for them and they're sweet like I mean at some point in life that's going to be me you know so I want somebody to care about me
48,data_processed/wav/ATL_se0_ag1_f_03_1_part_49.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_49.txt,[Of course I use lotion. <laugh>] [Of course.] [<laugh>],6.382999999999999,24,Female,of course I use lotion of course I use lotion
49,data_processed/wav/ATL_se0_ag1_f_03_1_part_50.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_50.txt,"[Mm-hm.] And sometimes I mix like, oil with it. Like if I have tea tree oil or something, I'll put the lotion in my hand, and then I'll put the oil and rub it together cause I'm dark skinned. So I [gotta keep smooth.] [Sometimes /shea butter/.] Or sometimes raw coconut oil.",12.061,24,Female,is sometimes I mix like oil with it like if I have tea tree oil or something I put the lotion in my hand and then I put the oil in it together cuz I'm dark-skinned so I got to keep smooth how to keep smooth or sometimes while cooking oil
50,data_processed/wav/ATL_se0_ag1_f_03_1_part_51.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_51.txt,[Mm-hm.] [Gonna] feel nice /??/ thinking [my skin /???/.] [<laugh>],6.093,24,Female,he left me that I figure my school
51,data_processed/wav/ATL_se0_ag1_f_03_1_part_52.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_52.txt,"I think- Ah wow. Maybe like, two, three years now. Yeah. /unintelligible/. No? Oh, only one? It seems like forever.",7.343999999999999,24,Female,oh wow maybe like two three years and only one it seems like forever
52,data_processed/wav/ATL_se0_ag1_f_03_1_part_53.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_53.txt,"[I notice] like they're building a lot of- they're building a lot of, um, apartments. Like they're building a lot of places up. Like, I know downtown Brooklyn they're building a lot of lofts and um, condos and stuff. They're building that up. Especially since the stadium is out there, they want it to fit the image I guess.",18.33,24,Female,I noticed by dead building a lot of the building a lot of apartment like they're building a lot of places up like I don't downtown Brooklyn they're building a lot of loss and condos and stuff they're building that especially since the stadium is out there they wanted to fit the image I guess
53,data_processed/wav/ATL_se0_ag1_f_03_1_part_54.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_54.txt,"[So.] And like, on my old block, turn into a party, and like, when you go outside [<laugh>]",5.87,24,Female,and live on my old guy up turn into a party like when you go outside
54,data_processed/wav/ATL_se0_ag1_f_03_1_part_55.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_55.txt,"it's music playing. It's a whole bunch of different restaurants now, um, a big Family Dollar.",7.4079999999999995,24,Female,is music playing it's a whole bunch of different restaurants now I'm big Family Dollar
55,data_processed/wav/ATL_se0_ag1_f_03_1_part_56.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_56.txt,"And that's maybe because I keep in contact with them too, so. And then some of my friends out here, they're from New York too, so.",5.761,24,Female,and that's maybe because I keep in contact with them to sew and then some of my friends out here there from New York to Seoul
56,data_processed/wav/ATL_se0_ag1_f_03_1_part_57.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_57.txt,"They say, um, she's dragging, you dragging, like, [that means like],",5.409,24,Female,they say he's dragging the dragon like that
57,data_processed/wav/ATL_se0_ag1_f_03_1_part_58.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_58.txt,"[That mean like], okay like, say you're doing something and it's getting on my nerves. I be like, you dragging like, [you doing too much, basically.]",7.147,24,Female,tell me my okay light say you're doing something and it's getting my number like you dragging like you doing too much basically
58,data_processed/wav/ATL_se0_ag1_f_03_1_part_59.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_59.txt,"Um, what else some other stuff, but I can't think of it. It comes more out like when you talk, I guess. [That's brazy.]",7.234,24,Female,come on this time I can't think of it comes more I would like when you pull up again
59,data_processed/wav/ATL_se0_ag1_f_03_1_part_60.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_60.txt,"You got, um, I don't really know. <ts> Yeah. I didn't- I didn't- It- w- Like I say I coulda helped you out with this more when- if I was in high school. Because now-",11.763,24,Female,I don't really know I didn't I didn't I say I could help you out with this more than one if I was in high school because now
60,data_processed/wav/ATL_se0_ag1_f_03_1_part_61.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_61.txt,"[That I hang out with.] Okay. And if they are, they adapting to how we talk. [How New Yorkers] talk,",6.774,24,Female,that I hang out with and if they are they are adapting to how we talk how many Orchestra
61,data_processed/wav/ATL_se0_ag1_f_03_1_part_62.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_62.txt,"Um, sometimes they be rude like, the other day, I was at the store,",5.194,24,Female,sometimes they be rude like the other day I was at the store
62,data_processed/wav/ATL_se0_ag1_f_03_1_part_63.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_63.txt,"and I'm paying for my dress. This boy come up to me and I'm using my card. I'm thinking he about to scam me, so I'm like- I'm like, what is going on? He like, hey put your- put your number in my phone. And I'm like [what? No hi? No, you're pretty? Or how you doing?]",13.445,24,Female,I'm paying for my dress this boy come up to me and I'm using my car I'm thinking about to scare me so I'm like ready or how you doing
63,data_processed/wav/ATL_se0_ag1_m_01_1_part_1.wav,data_processed/txt/ATL_se0_ag1_m_01_1_part_1.txt,"Yo, um, This is /RD-NAME-2/, and I'm interviewing /RD-NAME-1/. /RD-NAME-1/, what's your name? Full name. /RD-NAME-4/. /RD-NAME-4/. Um, how old are you, bruh? Twenty-three. Okay, um, what's your, um, nationality? Or race? Do you- what do you consider yourself? Human. Human? I mean, Yeah, [human race.] [no but-] [<laugh>] [<laugh>] [I- yeah] d- I be putting that on job applications and [everything], bruh, like (laughing) [/Okay./] [<laugh>] Oh [god.] [So would you-] you would say other? <clears throat> Yeah. Other than black,",50.628,24,Male,yo this is and I'm interviewing what's your name full name how old are you bro 23 what's your nationality erase what do you consider yourself human I mean I'd be putting it on job applications and everything
64,data_processed/wav/ATL_se0_ag1_m_01_1_part_2.wav,data_processed/txt/ATL_se0_ag1_m_01_1_part_2.txt,"other than, um, Hispanic. Yeah, other. Other. Okay. Let's see, um, how long you been living in Atlanta? Well I- I never really lived in Atlanta. [Well-] [I] been living in Georgia my whole life though. Okay. What part of Georgia? Stone Mountain. [Okay.] [Yeah.] And Conyers. Okay. How do you- um, how was growing up in Stone Mountain? Well, it's tricky. It was good, it was a little good, was a little bad, you know. What'd you used to do for [fun?] [W-] for fun? Shit, had- shit, I had to like- like, make fun. You know what I'm saying, like it wasn't really, you know what I'm saying, like too much to do in the house. You know what I'm saying, so we go outside, maybe hoop, play football.",52.955,24,Male,other than Hispanic or other how long you been living in Atlanta I never really lived in Atlanta living in Georgia my whole life. Stone Mountain in Conyers how are you how is growing up in Stone Mountain tricky it was good to look good as a little bad you know see I had to like like make fun you know I'm saying like it was a really nice and I too much to do in the house and I'm saying so we go outside maybe who play football
65,data_processed/wav/ATL_se0_ag1_m_01_1_part_3.wav,data_processed/txt/ATL_se0_ag1_m_01_1_part_3.txt,"Sometime we play like- we had a tennis ball or some shit, we'd play baseball. Mm-hm. Uh, water gun fights with the b- with the- you know. Uh, <laugh> all kind- I don't know, all kind of stuff, man. Just random- like, random fun shit. Climbing trees. We used to race bikes. Yeah, we was big on that shit. It was like [Mm-hm.] [niggas] in other neighborhoods would come to our street tryna race us. /??/ We wasn't even doing that. Yeah, man, it was- it was- it was cool. It was co- like I said, man, it was good and bad. Used to beat niggas up sometimes. You know that happen [Yeah.] [time to] time. Real, real. So your kids playing outside now? Shit, sometime. It depend. If they not hooping, they not really- you know, Mm-hm. they're not doing too much. Mkay.",51.07899999999999,24,Male,that's how I felt like we had a tennis ball to stand still play baseball why are you going to fight with the with the dino I kind of don't know I kind of stuff man just random like random fun shaped climbing trees used to race bikes that was big on that she was like making you some other neighborhood is it kind of High Street turn the races it was it was it school this could I have the emails getting bad just competing Acres up sometimes if they're not open they're not really you know they're not doing too much
66,data_processed/wav/ATL_se0_ag1_m_01_1_part_4.wav,data_processed/txt/ATL_se0_ag1_m_01_1_part_4.txt,"I was more adventurous back then. Oh yeah, it was a lot to get into. Too much crazy shit going on in the world now [though.] [Yeah] man, it's the worst [shit to get into.] [I don't know what kind of] number this is. Hello? <laugh> Hello? I don't wanna say, sounded like a goddamn assassin. [<laugh>] [Might be in some] shit. <laugh> There will be some shit with it. Mm-hm. Then I'll wait for you to get whacked back here, bruh. Oh no. [<laugh>] [/?/] I'm the main character at the end of the story, I gotta invade. Yeah, man. But the plot always involve a female, bruh. If you ever peeped it. You said what? The plot of movies always involve a female, you [know?] [Somehow], [some way.] [Somehow], some way, man. Mm, mm, mm, mm, mm, mm, mm, mm. (humming) Hell yeah, man. Bruh, have you noticed that all- damn near all movies got happy endings? Nah, that's not true.",50.626000000000005,24,Male,I was more adventurous right now oh yeah I was about to get into where should to get into the decanter I love you too and I will help you to get wax back here prayer what applied always involve a female bro if you have a lot of movies always involve a female you know something have you noticed that damn near all movies. Happy Endings not it's not true
67,data_processed/wav/ATL_se0_ag1_m_01_1_part_5.wav,data_processed/txt/ATL_se0_ag1_m_01_1_part_5.txt,"Have you ever seen Menace to Society? That shit was sad. O-Dog went to jail. Caine got merked. Uh, Sharif got merked. But, hold on. What about, um, [<laugh>] [Jada] Pinkett? She moved to Atlanta, but her nigga was dead, and her other nigga was locked up. She got a free life to start fresh in Atlanta. She had the best chance out of everybody in that son of a bitch. Nigga, that's probably the reason everybody started moving to Atlanta. Man, it's the best place to go get out of trouble. [<laugh>] [Ah hell] nah, nigga. We're on that crazy shit [down here.] [N- you] /done/ came to find some more shit. We got a whole nother kind of trouble for your ass. <laugh> Yeah, niggas got /troubles/ down here. Mm-hm. Everybody got 'em.",50.043,24,Male,have you ever seen menace to society that shit was sad oh. I went to jail came got merked Sharif by Merck Jack and Jada Pinkett's mother to Atlanta but her Niger was dead and her other Niger was locked up that's probably the reason everybody start moving to Atlanta this best place to go get out of trouble you came in fast motion we got a whole nother kind of trouble for your ass
