wav_file,txt_file,groundtruth_text,duration
~/aave_speech_rec/data_processed/wav/PRV_se0_ag3_f_02_2_part_17.wav,~/aave_speech_rec/data_processed/txt/PRV_se0_ag3_f_02_2_part_17.txt,"You don't want that, and the people, this is what they say, uh, commission board,",5.784
~/aave_speech_rec/data_processed/wav/ATL_se0_ag1_m_03_1_part_12.wav,~/aave_speech_rec/data_processed/txt/ATL_se0_ag1_m_03_1_part_12.txt,"[yeah], and being from California like, and- and- and just like down here it's just so different because like, you know, it's- it's- being that it's like, you know, the South, like s- s- quote unquote especially like with like the- the- the- the like- like trees and s- like just little stuff like little- like trees and stuff like I- I never seen this many trees before- like before I came [down here.]",20.892
~/aave_speech_rec/data_processed/wav/DCB_se2_ag3_m_03_1_part_36.wav,~/aave_speech_rec/data_processed/txt/DCB_se2_ag3_m_03_1_part_36.txt,"Another sister she just moved back to Southeast. Um, I had found out I had two more sisters from my father when I got uh- when I turned eight years old. /And/ kind of showed up to the house on the front door. Like, hey open the door, w- we your sisters, and I'm like, nah, I only got two sisters. They're like, yes it is, so it was kind of like a shock. But um, they grew up in DC also. Yeah. And now we're just- we're just scattered. You know, I mean we're not that far from each other. Southern Maryland, uh, Clinton, Landover, it's only twenty, thirty minutes, you know from each other driving, so. I start- stay- I stop past my sister house on- on my um, ways home",50.413000000000004
~/aave_speech_rec/data_processed/wav/DCB_se2_ag3_m_01_1_part_143.wav,~/aave_speech_rec/data_processed/txt/DCB_se2_ag3_m_01_1_part_143.txt,"[/RD-SCHOOL-2/, they did.] They did. This group came up and- and they were from Palmer Park Rec Center in PG County.",6.021
~/aave_speech_rec/data_processed/wav/DCB_se2_ag4_f_01_1_part_151.wav,~/aave_speech_rec/data_processed/txt/DCB_se2_ag4_f_01_1_part_151.txt,"[And you done put] bikes on every corner and all of that, and you done put these- ap- overgrown these streets with apartment buildings and condos and all of that. Where the parks? Where? What?",10.046
~/aave_speech_rec/data_processed/wav/DCB_se1_ag2_f_03_1_part_90.wav,~/aave_speech_rec/data_processed/txt/DCB_se1_ag2_f_03_1_part_90.txt,"I think for me H Street I probably witnessed the most because I've had to ride that X two line a lot in my lifetime. And I like the change. I feel like for me, this area on this side has never really had anything like that. So it's like, Usually when you would have to like, go out, go have fun, stuff like that, you would have to go uptown or downtown. Versus just having to go across the little bridge, and, you know, enjoy yourself. So, I like the change but I remember one incident. So when we had the Keystone conference here in DC when I was a teen, and we did a community service project here at this club. And",50.526
~/aave_speech_rec/data_processed/wav/DCB_se1_ag2_f_01_1_part_75.wav,~/aave_speech_rec/data_processed/txt/DCB_se1_ag2_f_01_1_part_75.txt,"Because a lot of the- the band members were with the gangs, like they be with the hoods, and it was- it was a lot of instigating. Like, the lyrics- They would do c- They would cover songs",15.337
~/aave_speech_rec/data_processed/wav/DCB_se1_ag3_f_02_2_part_13.wav,~/aave_speech_rec/data_processed/txt/DCB_se1_ag3_f_02_2_part_13.txt,"That's it, that's all I know right now. But it was a lot of words we used to say. But once you leave, and you got a you know order for you to get a job you gotta leave them slang words behind, so I really don't even know anymore. To be honest. Maybe when you leave they'll come back. <laugh> You know how I talk with y'all around so I don't know. Mm-mm. (I don't know intonation) Do you think DC like has they own language like do you think- like, could you recogni- could you know if you talking to someone if they're from DC or not? If they say they're from DC [you could tell that?] [<sigh> Well some] people tell me when I talk that I sound like I'm from South Carolina, so. I don't know. I don't know what they saying when they say I sound like I'm from the South. You think you sound like you from the [South?] [No.] [<laugh>] [<laugh>] Okay.",50.14
~/aave_speech_rec/data_processed/wav/DCB_se1_ag1_m_01_1_part_83.wav,~/aave_speech_rec/data_processed/txt/DCB_se1_ag1_m_01_1_part_83.txt,Cause he he talk about what you been through and how he is now. Like one of my songs is Made Up My Mind. They talk about how church people talk about people and they do the same thing.,14.77
~/aave_speech_rec/data_processed/wav/ROC_se0_ag2_f_02_1_part_16.wav,~/aave_speech_rec/data_processed/txt/ROC_se0_ag2_f_02_1_part_16.txt,"youth, from this one black woman who lived out there who did foster care.",5.295
~/aave_speech_rec/data_processed/wav/PRV_se0_ag1_m_01_1_part_21.wav,~/aave_speech_rec/data_processed/txt/PRV_se0_ag1_m_01_1_part_21.txt,"I had the chance to go to The North Carolina School of Science and Math, and I think that would have- If I had gone, that would have prepared me",7.425
~/aave_speech_rec/data_processed/wav/ROC_se0_ag3_m_01_1_part_39.wav,~/aave_speech_rec/data_processed/txt/ROC_se0_ag3_m_01_1_part_39.txt,"uh, the seventh ward and, uh, some of these places here in the city of Rochester, uh, the same concentrated poverty, in the neighborhood that I grew up in, it's still the same, uh, where it is at there. So there's not a lot that has improved, uh, in terms of the infrastructure, uh, to where poor people are at. When they migrated up here, uh, in- in the South, and I seen a lot of folks, /??/ uh, with the Great Migration in the fifties. When I was coming up as a little boy and stuff like that there was only two neighborhoods that you can grow up in. It was the seventh ward, where the riots broke out at, and the third ward, where the riots, uh, ended at. And so, that was, um, you know, the powder keg for that. Uh, we fast forward to this day and time, there's still that same type of dynamic",51.278999999999996
~/aave_speech_rec/data_processed/wav/PRV_se0_ag3_f_01_1_part_79.wav,~/aave_speech_rec/data_processed/txt/PRV_se0_ag3_f_01_1_part_79.txt,"And they says, how do you do it? (whispered) I couldn't remember half of the stuff you talk about to these people.",5.402
~/aave_speech_rec/data_processed/wav/DCB_se1_ag1_m_01_1_part_17.wav,~/aave_speech_rec/data_processed/txt/DCB_se1_ag1_m_01_1_part_17.txt,"It's uh- some of it's majority Parkland but it's people from my neighborhood who comes down here. And my cousin she's from- /I mean/ she's don't really claim nothing but she's uh, Forestville she comes down here. It's like, a mixture. But But I say /live it/ like, going around South Forestville is different you can see it's different. Because it's nothing, it's a lot of things that separate neighborhoods. /Like/ I don't live out there personally I don't know what happens but when I go out there it's like you feel more safe.",31.355999999999998
~/aave_speech_rec/data_processed/wav/ROC_se0_ag1_f_03_1_part_151.wav,~/aave_speech_rec/data_processed/txt/ROC_se0_ag1_f_03_1_part_151.txt,"There's nothing left. Which sound like devastating, but it's not. I just literally think I'd finish up my lease, and fucking just go.",9.547
~/aave_speech_rec/data_processed/wav/DCB_se3_ag3_m_02_1_part_78.wav,~/aave_speech_rec/data_processed/txt/DCB_se3_ag3_m_02_1_part_78.txt,"So she helped her. And like all the- um, <ts> the decorations, um, um, the tablecloths and everything, her and her sister pl- uh, picked everything. And decorated everything. I didn't take no part in the planning process. Neither did I want to. But it- it turned out really really nice though.",19.795
~/aave_speech_rec/data_processed/wav/DCB_se3_ag3_m_02_2_part_14.wav,~/aave_speech_rec/data_processed/txt/DCB_se3_ag3_m_02_2_part_14.txt,"But now, well, not now, I've heard it used where if your arms /will/ smell, man your arms cranking right now- your arms cranking right now.",5.5710000000000015
~/aave_speech_rec/data_processed/wav/DCB_se1_ag3_f_01_1_part_169.wav,~/aave_speech_rec/data_processed/txt/DCB_se1_ag3_f_01_1_part_169.txt,"cause he watched it, and he embarrassed me in the store one day. He was about three. Mom, we gonna go home and watch Purple Color? [<laugh>]",9.353
~/aave_speech_rec/data_processed/wav/PRV_se0_ag3_f_04_1_part_117.wav,~/aave_speech_rec/data_processed/txt/PRV_se0_ag3_f_04_1_part_117.txt,"And she said, uh, Sitting with the lady. Said I'll stay with her nights if you work days.",6.7479999999999976
~/aave_speech_rec/data_processed/wav/DCB_se1_ag4_m_01_1_part_87.wav,~/aave_speech_rec/data_processed/txt/DCB_se1_ag4_m_01_1_part_87.txt,"[Becau-] because it showed me that- that someone that faced so much adversity and been wrongfully accused, wrongfully imprisoned was able to hold out and eventually come out on top. You know. Come out- come out of it not unscathed, you know, you know not- not- not scarred, but- but- but at least got the last laugh, you know.",26.449
~/aave_speech_rec/data_processed/wav/DCB_se2_ag4_f_01_1_part_36.wav,~/aave_speech_rec/data_processed/txt/DCB_se2_ag4_f_01_1_part_36.txt,"<laugh> <ts> /RD-NAME-3/ was born in seventy two- nineteen sev- August tenth, nineteen seventy two. /RD-NAME-2/ was born in nineteen- uh, August tenth, nineteen seventy three, and we got married August tenth, nineteen seventy four.",12.569
~/aave_speech_rec/data_processed/wav/DCB_se2_ag2_f_02_1_part_74.wav,~/aave_speech_rec/data_processed/txt/DCB_se2_ag2_f_02_1_part_74.txt,"And um- I'm tryna remember what else she said. Um, but my grandmother didn't grow up in DC. Um, my grandmother, I wanna say grew up in North Carolina? I think that's where she met my grandfather, and then they moved to DC later. [Um],",20.287
~/aave_speech_rec/data_processed/wav/DCB_se1_ag4_f_01_1_part_4.wav,~/aave_speech_rec/data_processed/txt/DCB_se1_ag4_f_01_1_part_4.txt,No. Our parents didn't- They were kind of strict. They- they were- they were strict and then in a way they wasn't strict [you know] but,8.302
~/aave_speech_rec/data_processed/wav/DCB_se2_ag4_f_04_1_part_176.wav,~/aave_speech_rec/data_processed/txt/DCB_se2_ag4_f_04_1_part_176.txt,"You know, I- I've- I look at my daughter now, and she goes out- And we have a rule, if you not coming in, you call. You know. Or um, especially when she went away to college and came back home. And I realize you're out on your own, so I, you know- I'm not gonna go back into mommy mode, but you still have to respect my house. So I sit back sometimes, and I think about the things that she's had an opportunity to do that I never even would think of. Never even thought- <laugh> couldn't even imagine.",35.644
~/aave_speech_rec/data_processed/wav/ATL_se0_ag1_f_03_1_part_15.wav,~/aave_speech_rec/data_processed/txt/ATL_se0_ag1_f_03_1_part_15.txt,[<laugh>] [It's hard.] Like you feel like you getting something. You writing all this- everything down. And you feel like you getting somewhere and then it ends up being wrong. Especially algebra. Oh my god. don't get me started.,12.08
~/aave_speech_rec/data_processed/wav/ATL_se0_ag1_f_03_1_part_33.wav,~/aave_speech_rec/data_processed/txt/ATL_se0_ag1_f_03_1_part_33.txt,"Um, I like SZA. I like Sevyn Streeter, I like Chris Brown, I like Trey Songz. I like Kodak Black. I like Cardi B. Uh, who else? I like YT. Uh- (laughing) who else? Um, Wale. Wale he sucks /???/. (whispered) [Kanye.]",21.736
~/aave_speech_rec/data_processed/wav/PRV_se0_ag3_f_01_1_part_91.wav,~/aave_speech_rec/data_processed/txt/PRV_se0_ag3_f_01_1_part_91.txt,But see the hang up came because I had been calling the sheriff department inquiring about the water,6.2079999999999975
~/aave_speech_rec/data_processed/wav/ATL_se0_ag1_f_01_1_part_34.wav,~/aave_speech_rec/data_processed/txt/ATL_se0_ag1_f_01_1_part_34.txt,[I don't-] Yeah. I'm preventing it the best way I can. Like why? I just wanna know why you feel like dick in a booty is okay. Like why? [What?],11.093
~/aave_speech_rec/data_processed/wav/PRV_se0_ag3_f_01_1_part_139.wav,~/aave_speech_rec/data_processed/txt/PRV_se0_ag3_f_01_1_part_139.txt,and it's gonna have the meaning to me that these landmarks have when you come up into Princeville,6.0329999999999995
~/aave_speech_rec/data_processed/wav/PRV_se0_ag2_f_01_3_part_7.wav,~/aave_speech_rec/data_processed/txt/PRV_se0_ag2_f_01_3_part_7.txt,"to say. It- it would always be, like, you young kids are blessed cause we had this so and so and so,",5.795
~/aave_speech_rec/data_processed/wav/DCB_se3_ag4_f_02_1_part_86.wav,~/aave_speech_rec/data_processed/txt/DCB_se3_ag4_f_02_1_part_86.txt,but that's downtown. Some people might consider that to be Georgetown because it's in proximity to Georgetown. But I never considered it be Georgetown because they call it Foggy Bottom [first of] all.,13.352
~/aave_speech_rec/data_processed/wav/PRV_se0_ag1_f_01_2_part_14.wav,~/aave_speech_rec/data_processed/txt/PRV_se0_ag1_f_01_2_part_14.txt,"And um, <ts> uh, let's see. Um, some General Ed. classes, but um, next semester, it'll be on.",8.652999999999999
~/aave_speech_rec/data_processed/wav/DCB_se2_ag3_m_02_1_part_111.wav,~/aave_speech_rec/data_processed/txt/DCB_se2_ag3_m_02_1_part_111.txt,"[and so I'm writing poems about it], [and I'm depressed], [and blah blah blah] [blah.] [And I] don't understand who I am! Um, and so that's when I became a poet. Um, and that sort of got more refined, uh, throughout high school. It was still very dark and brooding and angsty teenage poetry, but it was poetry none the less. <ts> Um, <ts> it would be two thousand one that I start really hitting my- my stride as the HIV education performer. Um, I was part of a group of youth chosen by Advocates For Youth to go speak at the UN. And while I was in New York for the UN session,",51.082
~/aave_speech_rec/data_processed/wav/ATL_se0_ag2_m_02_1_part_27.wav,~/aave_speech_rec/data_processed/txt/ATL_se0_ag2_m_02_1_part_27.txt,"[uh], right before middle school, um, you know, middle school high school wave. Um, there was a teacher by the name of Mr. /RD-NAME-2/ I'll never forget.",7.3660000000000005
~/aave_speech_rec/data_processed/wav/PRV_se0_ag1_m_01_1_part_85.wav,~/aave_speech_rec/data_processed/txt/PRV_se0_ag1_m_01_1_part_85.txt,"At that point, I'm going to tell you the truth, I was selfish. The only thing I was thinking about was like, what am I gonna do? I'm losing all of my clothes. I have nothing to wear.",8.21
~/aave_speech_rec/data_processed/wav/DCB_se3_ag4_f_01_1_part_31.wav,~/aave_speech_rec/data_processed/txt/DCB_se3_ag4_f_01_1_part_31.txt,"and he'd read the question, and we'd have to get the answer. We got points for whoever got the most. And um, that was family quiz night. And so that was- <sigh> That was awesome. Um, and so, you know, life went on. And like I said, our neighborhood changed- sort of changed the dynamic of how we- Once we all grew up and moved out of the household- Um, I was one of the last um, because I just wasn't sure what I was gonna do after high school. I went to /RD-SCHOOL-9/. I graduated valedictorian in my class. I went to the /RD-SCHOOL-9/, um, was totally just like- I didn't- o- o- out of sorts. I didn't even know the p- It was so huge. I had gone to a very small Catholic private high school. And um, couldn't make it. Or didn't make it. Just didn't want- I was too insecure. Um, left there, ended up going to /RD-SCHOOL-2/ for a semester.",51.04600000000001
~/aave_speech_rec/data_processed/wav/DCB_se2_ag2_m_01_1_part_102.wav,~/aave_speech_rec/data_processed/txt/DCB_se2_ag2_m_01_1_part_102.txt,"That's a story within itself. <laugh> I have two- two little girls by two different uh, mothers. So that- that- that set me back a little bit from- from going back to school because I- I was- I was ready to go back to school but /had them/ babies, and that- that took my- My m- My money went to that,",16.676
~/aave_speech_rec/data_processed/wav/DCB_se2_ag4_m_01_1_part_37.wav,~/aave_speech_rec/data_processed/txt/DCB_se2_ag4_m_01_1_part_37.txt,"You see what I'm saying? And I'm like this, well hey, but a job is a job, you know what I mean? You know, you gotta work and make your means, this that and the other, but this is- I- I- This is life right now which don't nobody know it. But we create the- system creates cause /it, you know,/ cause all if it's the government. You don't wanna say wherever there's government, this that and the- All this create is a mind- a- a set mind person is to go out here h- I have to find a way to make it.",30.445999999999998
~/aave_speech_rec/data_processed/wav/PRV_se0_ag2_m_02_2_part_5.wav,~/aave_speech_rec/data_processed/txt/PRV_se0_ag2_m_02_2_part_5.txt,"[There] are uh, uh, they seem to be- people seem to wanna move to Princeville instead of out of Princeville.",6.08
~/aave_speech_rec/data_processed/wav/ROC_se0_ag1_f_03_1_part_197.wav,~/aave_speech_rec/data_processed/txt/ROC_se0_ag1_f_03_1_part_197.txt,"Um, kind of, but like, when you think about the word Rochester, I say Rochester. I don't really know why, but I do. Maybe I trained myself to say it a long time ago, but I always hear people saying Rochester, or Rochester. Which is terrible. I don't know why anybody (laughing) would say that. But like, the emphasis is on different parts of it. And I feel like when it is, you can tell that somebody is either from here, or from somewhere very far away from here and they don't know how to say the word.",26.709
~/aave_speech_rec/data_processed/wav/ATL_se0_ag1_m_04_1_part_12.wav,~/aave_speech_rec/data_processed/txt/ATL_se0_ag1_m_04_1_part_12.txt,"[/RD-NAME-2/] on the beat. He pr- he used to produce with, um, /RD-NAME-3/. It was /RD-NAME-3/ and /RD-NAME-2/, but his real name /RD-NAME-1/ though.",8.109
~/aave_speech_rec/data_processed/wav/ROC_se0_ag3_f_02_1_part_30.wav,~/aave_speech_rec/data_processed/txt/ROC_se0_ag3_f_02_1_part_30.txt,"[Mm-mm.] You know where, um, it's church on /RD-ADDRESS-2/ at /RD-ADDRESS-3/?",6.6960000000000015
~/aave_speech_rec/data_processed/wav/ROC_se0_ag1_m_02_1_part_57.wav,~/aave_speech_rec/data_processed/txt/ROC_se0_ag1_m_02_1_part_57.txt,"So yeah, I kind of like Seattle, o- and if not, I like North Carolina. You know what I mean, so we gonna see. But it's eleven ninety-nine, I'm just trying to find a way like to bid out with them. So, I'm at like three years right now. I need like one more year for my seniority, to start like working on bidding through jobs. Cause I like what I do, and, I know my job is always going to be there.",23.017
~/aave_speech_rec/data_processed/wav/ROC_se0_ag1_m_03_1_part_67.wav,~/aave_speech_rec/data_processed/txt/ROC_se0_ag1_m_03_1_part_67.txt,"help black businesses or <clears throat> people that's just trying to get their foot in the door, you know, of what their dream is. You know, places like that, like- like Juneteenth is awesome. <laugh> Or- or let's just say, um, how can I put it? Like poetry [events.]",20.955
~/aave_speech_rec/data_processed/wav/PRV_se0_ag3_m_01_2_part_32.wav,~/aave_speech_rec/data_processed/txt/PRV_se0_ag3_m_01_2_part_32.txt,"And um, keeping the- the tile, the brass banisters and the mailboxes. I would sing",6.625
~/aave_speech_rec/data_processed/wav/ATL_se0_ag1_m_02_1_part_26.wav,~/aave_speech_rec/data_processed/txt/ATL_se0_ag1_m_02_1_part_26.txt,"You see what I'm saying. Like I said, poetry like came along and, you know, once I found out how to start writing, bruh, like",8.923
~/aave_speech_rec/data_processed/wav/ROC_se0_ag2_f_02_1_part_49.wav,~/aave_speech_rec/data_processed/txt/ROC_se0_ag2_f_02_1_part_49.txt,"And then again, to like stereotypes, when they came to my house, a lot of them were from the city, like Brooklyn and stuff. They thought we lived in a castle, but it was a starter home. It was a three bedroom, one and a half bath starter home. But they were like, oh that's why you don't get EOP. I'm like, I'm broke B. Like, what do you want? (laughing)",18.421
~/aave_speech_rec/data_processed/wav/PRV_se0_ag3_m_01_1_part_28.wav,~/aave_speech_rec/data_processed/txt/PRV_se0_ag3_m_01_1_part_28.txt,"Yeah, there's- that- that has been since I was a kid um, /have/ always been uh, snake /bed/.",6.5489999999999995
~/aave_speech_rec/data_processed/wav/ROC_se0_ag1_m_03_1_part_17.wav,~/aave_speech_rec/data_processed/txt/ROC_se0_ag1_m_03_1_part_17.txt,"So, you know. And then a whole bunch of stuff- whole bunch of other stuff happened that really got me lost in the sauce. I wasn't- I was- I was a person that cared more about family, than I would say social experiences. Um, when I was in high school, the Upward Bound is what had me actually express myself and learn how to socialize with other people. But before that I was just a homebody. I just knew I was a big brother. I'm a role model. I have to set an example. That's all I knew. Um, so once I go into college, oh my god, socializing became a priority instead of- you know, instead of something to just ease your mind on. You know, it became something that I felt that I needed to do.",50.152
~/aave_speech_rec/data_processed/wav/DCB_se1_ag2_f_02_1_part_41.wav,~/aave_speech_rec/data_processed/txt/DCB_se1_ag2_f_02_1_part_41.txt,"So I enrolled in school, I didn't know who was gonna watch my kids but it was just like, people were coming out of anywh- everywhere like, oh I'll watch 'em fo- f- for this day, and I'll watch 'em for that day. So it all worked out and I'm graduating next year. So.",12.173
~/aave_speech_rec/data_processed/wav/DCB_se2_ag2_m_01_1_part_70.wav,~/aave_speech_rec/data_processed/txt/DCB_se2_ag2_m_01_1_part_70.txt,"I know New York f- New York didn't e- What I f- uh, thought about the New York people, they a little bit more fast pace. Like they- they're- they can talk a good game. Like, they're- they're- they are real hustlers. Like,",11.067
~/aave_speech_rec/data_processed/wav/ROC_se0_ag2_f_01_1_part_59.wav,~/aave_speech_rec/data_processed/txt/ROC_se0_ag2_f_01_1_part_59.txt,"I will be attending that, um, DMX, Uncle Luke, Juvenile, um, which is like the r- most ratchet mu- but I mean I love that shit.",10.969000000000001
~/aave_speech_rec/data_processed/wav/DCB_se1_ag2_m_01_1_part_142.wav,~/aave_speech_rec/data_processed/txt/DCB_se1_ag2_m_01_1_part_142.txt,"[I love them] with a passion like, I got- oh where my picture at? Like, you know what I'm saying, where my picture at babe? Like we- we been doing this since the baby you know what I'm saying like, I been like- the Redskins- I was born a Redskins fan.",9.43
~/aave_speech_rec/data_processed/wav/ROC_se0_ag3_m_01_1_part_7.wav,~/aave_speech_rec/data_processed/txt/ROC_se0_ag3_m_01_1_part_7.txt,"Well th- the n- the next step for me is that I wound up incarcerated, but, uh, when I finally got out uh, I settled down in the Northeast. Uh, I got married, uh, had my children. Um, worked, uh, pretty much in the Northeast at the public markets and /?/ things like that. And, uh, that sort of, uh, started getting me somewhat settled. When- when, uh, I got out of incarceration, uh, while I was incarcerated I accepted Islam. And so, um, I became Muslim and I started, uh, practicing the faith and, uh, I attended, uh, the mosque on /RD-ADDRESS-1/ Street. It was called /RD-ADDRESS-4/ at the time. And, uh, from there, um, I had various responsibilities and duties in the, uh, mosque until I sort of worked my way up and, uh,",54.215
~/aave_speech_rec/data_processed/wav/ROC_se0_ag1_f_01_1_part_60.wav,~/aave_speech_rec/data_processed/txt/ROC_se0_ag1_f_01_1_part_60.txt,"it's evolved from way back when, and some things are still in place from that long ago, it's kind of impressive. Other than the history and the food, it's nothing to do. Like I'm bored here, and I don't really like being here, /and so/ I'm always kind of on the go, traveling, so. School is good. That's why I'm here too. I- I- I can't say that either, but who likes to be in school, you know.",25.264
~/aave_speech_rec/data_processed/wav/ROC_se0_ag3_f_02_3_part_38.wav,~/aave_speech_rec/data_processed/txt/ROC_se0_ag3_f_02_3_part_38.txt,"[And] it's been ten years. But he said, we can't take it out. Cause I might not be out of the woods. But, he said the farther out I go, the less chance it'll come back.",11.290999999999999
~/aave_speech_rec/data_processed/wav/DCB_se1_ag3_m_01_1_part_71.wav,~/aave_speech_rec/data_processed/txt/DCB_se1_ag3_m_01_1_part_71.txt,"play with 'em. I get dirty with 'em. And, I'm just good with kids.",7.825
~/aave_speech_rec/data_processed/wav/DCB_se2_ag2_f_02_1_part_64.wav,~/aave_speech_rec/data_processed/txt/DCB_se2_ag2_f_02_1_part_64.txt,"You moved to Berry Farms, so you resonated with them. So you know, f- fighting with family, your own family. So, I- I do remember constantly you know, getting killed from it, like, and then my- my Uncle /RD-NAME-2/, my mother's older brother was actually murdered in DC. And it's-",17.418
~/aave_speech_rec/data_processed/wav/ROC_se0_ag1_f_03_1_part_114.wav,~/aave_speech_rec/data_processed/txt/ROC_se0_ag1_f_03_1_part_114.txt,"[Kind of] don't wanna stay in the States. I've never wanted to stay in the States. I- for the last ten years I wanted to- I've kind of always wanted to move to England. Always. [Always], always, always, but",10.685
~/aave_speech_rec/data_processed/wav/ATL_se0_ag1_m_03_1_part_126.wav,~/aave_speech_rec/data_processed/txt/ATL_se0_ag1_m_03_1_part_126.txt,"Mm-mm. So I had never heard of that cause like where w- I'm- where I- they- they colors, like GDs is black and Vice Lords are white. Where I come from black and white is neutral. That mean you don't do nothing. You don't gang bang.",10.347999999999999
~/aave_speech_rec/data_processed/wav/DCB_se2_ag4_f_01_1_part_31.wav,~/aave_speech_rec/data_processed/txt/DCB_se2_ag4_f_01_1_part_31.txt,"it wasn't frowned upon. It wasn't a- the best situation, but she didn't believe in the- giving a child up, and so my mother raised my niece almost like her own. You know, but for somehow, my sister just never got back on track. She never got back on track. She kind of just kind of floated through a little bit. Um, I- I guess I was the one who always wanted more than what we had, so consequently um, I was always looking for an out.",30.933000000000003
