wav_file,txt_file,groundtruth_text,duration
data_processed_voc/wav/voc_0_part_19.wav,data_processed_voc/txt_raw/voc_0_part_19.txt,You know with the lake and all uh course lots of older people moved from the Bay Area and Los Angeles area. They come up. We don't have a lot of I don't believe a lot of middle class uh because there's no There's nothing here t- for them. There's no money.,20.852
data_processed_voc/wav/voc_0_part_20.wav,data_processed_voc/txt_raw/voc_0_part_20.txt,To make them want to live here after they graduate just like our kids. They graduate from college here and they move away because there's nothing here to uh keep them here.,10.274
data_processed_voc/wav/voc_0_part_21.wav,data_processed_voc/txt_raw/voc_0_part_21.txt,Uh unless it's in some kind of a industry that they want to stay here they get into like a medical field uh maybe a- an a lumber. It's going out. Uh We have more of a retirement now. I I believe,17.95
data_processed_voc/wav/voc_0_part_22.wav,data_processed_voc/txt_raw/voc_0_part_22.txt,Yeah. It's like when I uh when I got out of the service and came home and was raised and here um I liked it and I was born here. And I liked it. And I wanted to stay here but the opportunities weren't quite here unless you were in business for your for yourself.,19.259
data_processed_voc/wav/voc_0_part_23.wav,data_processed_voc/txt_raw/voc_0_part_23.txt,Um but from there I um Uh uh I just feel like that there's not the young people that stay here unless like you said a police officer law enforcement uh f- fire department they have a lot of young people on and they stay here. My son he uh [throat clearing] he wanted to stay here. He could have he was in the Marine Corps and he wanted to st-,26.79
data_processed_voc/wav/voc_0_part_24.wav,data_processed_voc/txt_raw/voc_0_part_24.txt,stay here. So he got into the um uh fire department. And now he's a a a fire investigator,9.229
data_processed_voc/wav/voc_0_part_25.wav,data_processed_voc/txt_raw/voc_0_part_25.txt,And uh course my wife she was law enforcement. And so she liked it here and wanted to stay.,7.37
data_processed_voc/wav/voc_0_part_26.wav,data_processed_voc/txt_raw/voc_0_part_26.txt,She is from out north. She's from Mount Shasta. And uh up in that area.,6.83
data_processed_voc/wav/voc_0_part_27.wav,data_processed_voc/txt_raw/voc_0_part_27.txt,But uh anyway why I've lived here all my life. We we I've retired. And we had a ranch out uh in Happy Valley And uh we lived out there but wanted to ret[stutter]ire and uh then go visit our,20.487
data_processed_voc/wav/voc_0_part_28.wav,data_processed_voc/txt_raw/voc_0_part_28.txt,kids that some of them live in Alaska. Some of them live in the in the ea- in the east. And we wanted to travel. So we sold the ranch and and then bought the mobile home and used if for a home for mainly purpose so that we could travel.,15.994
data_processed_voc/wav/voc_0_part_29.wav,data_processed_voc/txt_raw/voc_0_part_29.txt,And we so we get a motor home. Get in the motor home and and travel and see the kids and everything but uh I had surgery not too long ago so it kept me from traveling now so but I still get to play golf.,13.382
data_processed_voc/wav/voc_0_part_30.wav,data_processed_voc/txt_raw/voc_0_part_30.txt,Yes and and when my father passed away uh I sold my half of the business to my brother.,9.486
data_processed_voc/wav/voc_0_part_31.wav,data_processed_voc/txt_raw/voc_0_part_31.txt,Which was Rex Wittner and he had worked in [inaudible] and uh Then I went to work for Montgomery-Ward. And I retired from Montgomery-Ward's after thirty years.,12.104
data_processed_voc/wav/voc_0_part_32.wav,data_processed_voc/txt_raw/voc_0_part_32.txt,And I did travel around with them. Um for a while I was in Uh Tucson for a couple years Las Vegas for a year but then I moved back to Redding again so I [stuttter] I just can't get a way fro- from it cuz it was my my home and that's where I wanted to say and my wife wanted to come back here.,20.66
data_processed_voc/wav/voc_0_part_33.wav,data_processed_voc/txt_raw/voc_0_part_33.txt,Ah We didn't have any crime. We could openly leave our doors open. People come come and go or they could uh my brother he he still leaves his door open. He still trusts people.,14.944
data_processed_voc/wav/voc_0_part_34.wav,data_processed_voc/txt_raw/voc_0_part_34.txt,you can come and just walk right in his house. Open up the door and his arms are wide open to ya. It could be a perfect stranger,7.711
data_processed_voc/wav/voc_0_part_35.wav,data_processed_voc/txt_raw/voc_0_part_35.txt,"come in and uh rob you."" And he says ""What have I got to rob? They can have anything I want."" Oh he's that type of he's that type of a person.",10.508
data_processed_voc/wav/voc_0_part_36.wav,data_processed_voc/txt_raw/voc_0_part_36.txt,Yes. Uh They went to school here uh not to Magnolia but they went to Sequoia,13.186
data_processed_voc/wav/voc_0_part_37.wav,data_processed_voc/txt_raw/voc_0_part_37.txt,uh Sequoia School Middle School and they're lots of grammar schools are in when um my kids started. One of my daughters went to Happy Valley. Uh she graduated from West Valley which is one of the finest high schools I believe there is.,15.539
data_processed_voc/wav/voc_0_part_38.wav,data_processed_voc/txt_raw/voc_0_part_38.txt,And Shasta County it's Rush Valley Shasta High is course always my favorite cuz that's where I was from but as far as my daughter liked she just loved West Valley. And it the teachers there were good and they're great. uh I have a grandson that goes to Sycamore right now. And the the teachers there are just fantastic. They just,23.925
data_processed_voc/wav/voc_0_part_39.wav,data_processed_voc/txt_raw/voc_0_part_39.txt,they I just think that hall all the schools are are good.,5.746
data_processed_voc/wav/voc_0_part_40.wav,data_processed_voc/txt_raw/voc_0_part_40.txt,Some are better than others but I believe the teachers really try hard. They don't get a lot of pay but they like it here. Uh there's things to do for that type of a f- a family. They can go on the lake and they can fish and they can swim and Uh We've got the mountains. They can snow ski and,20.514
data_processed_voc/wav/voc_0_part_41.wav,data_processed_voc/txt_raw/voc_0_part_41.txt,Uh But there's not the economy. It's but I think it might be that way you know all over.,8.278
data_processed_voc/wav/voc_0_part_42.wav,data_processed_voc/txt_raw/voc_0_part_42.txt,No. No. We [laughter] we lived up on Eureka Way. And uh you have to look at that. It's right across the street from the high school.,11.715
data_processed_voc/wav/voc_0_part_43.wav,data_processed_voc/txt_raw/voc_0_part_43.txt,And I would listen to the del- bell ring and by the third time that the bell would. We had bells that rang to tell you when to get into your class. Well by the they gave you three rings three bells.,12.673
data_processed_voc/wav/voc_0_part_44.wav,data_processed_voc/txt_raw/voc_0_part_44.txt,And my would not allow my mom to wash them. In fact none of the kids would allow their parents to wash their clothes.,7.456
data_processed_voc/wav/voc_0_part_45.wav,data_processed_voc/txt_raw/voc_0_part_45.txt,Walnut Street. The next street that would be built was Almond. and uh the Eureka Way was just a two-way a two-way street. The high school still looks the same.,13.598
data_processed_voc/wav/voc_0_part_46.wav,data_processed_voc/txt_raw/voc_0_part_46.txt,There's nothing different about the high school. The gymnasium is still there I the everything is is,7.362
data_processed_voc/wav/voc_0_part_47.wav,data_processed_voc/txt_raw/voc_0_part_47.txt,Uh but Walnut Street was the last s- street. and up on a hill was two reservoirs and that was where we got our water from the river,11.856
data_processed_voc/wav/voc_0_part_48.wav,data_processed_voc/txt_raw/voc_0_part_48.txt,And it would come down uh into Redding and go from there And there was a little creek called Jenny Creek,7.143
data_processed_voc/wav/voc_0_part_49.wav,data_processed_voc/txt_raw/voc_0_part_49.txt,uh that goes from n- now it's everyone I guess knows where Jenny Creek is but when we were kids why that's where went swimming. Was no swimming pools or anything at at that when we were young.,13.697
data_processed_voc/wav/voc_0_part_50.wav,data_processed_voc/txt_raw/voc_0_part_50.txt,And uh that creek goes into the Seconana River. Well there was a cave. And I still say there's a cave that's still there. but it's in a subdivision,11.161
data_processed_voc/wav/voc_0_part_51.wav,data_processed_voc/txt_raw/voc_0_part_51.txt,But it's not a big cave. It's only three feet uh bout three feet wide six or eight feet deep. And we used to get I don't whether when you were young but we would get potatoes and throw them into the fire and wait until they just burn up.,17.729
data_processed_voc/wav/voc_0_part_52.wav,data_processed_voc/txt_raw/voc_0_part_52.txt,up there. There was no There was a few houses but not many.,5.496
data_processed_voc/wav/voc_0_part_53.wav,data_processed_voc/txt_raw/voc_0_part_53.txt,but there was nothing there when the cave was there. And then Jenny Creek goes right down goes through the tunnel which we called the tunnel of love and then out into the Sacramento River.,11.771
data_processed_voc/wav/voc_0_part_54.wav,data_processed_voc/txt_raw/voc_0_part_54.txt,And uh Diesel Horse Bridge course was the Diesel Horse people the twins. Uh they lived right there at the at the end just as you come across. And they had a great big um corn field. And we used always go down there and steal the corn that we could,18.351
data_processed_voc/wav/voc_0_part_55.wav,data_processed_voc/txt_raw/voc_0_part_55.txt,The Diesel Horse twins they s- uh were born the- you could put them in a cigar box. That is the truth. Two of them in the to a cigar box. That's yeah [laughter].,15.152
data_processed_voc/wav/voc_0_part_56.wav,data_processed_voc/txt_raw/voc_0_part_56.txt,And that's what we were told when we were when we were growing up. But anyway uh they would always chase us and go through the corn fields and everything and we'd jump into the river. And then they wouldn't be able to catch us. And then we'd swim across the river then over to the other side. And we just had so much fun as a kid. But we'd jump off the bridge or dive off the bridge,22.129
data_processed_voc/wav/voc_0_part_57.wav,data_processed_voc/txt_raw/voc_0_part_57.txt,And then when they put the dam in of course then it got cold. But we figured that well that is our playground and we're still gonna play there so we we did. We we still it was so cold but we still swam there because,16.512
data_processed_voc/wav/voc_0_part_58.wav,data_processed_voc/txt_raw/voc_0_part_58.txt,we didn't have a plunge. But in later years they built the swimming pool down there. They built the park And uh Redding just started growing like leaps and bounds it,11.059
data_processed_voc/wav/voc_0_part_59.wav,data_processed_voc/txt_raw/voc_0_part_59.txt,uh it was just I couldn't believe how fast it was it was growing. And it's i- it's still growing to this day but to me I'm gonna let it grow and I'll just go along with the with the trade and uh and have that but there's another old place that uh that we used go and then,20.169
data_processed_voc/wav/voc_0_part_60.wav,data_processed_voc/txt_raw/voc_0_part_60.txt,If you go up on Butte Street which is just off of Eureka Way in the you cut off of Orange and Olive right at the end of Butte Street it stops just dead ends. To this day it still stops. You can't. It's barricaded. Well there's a rock crusher,21.267
data_processed_voc/wav/voc_0_part_61.wav,data_processed_voc/txt_raw/voc_0_part_61.txt,that the ind- cowboys and Indians used to fight there. I know they did. I wasn't alive when it was but that was told that that rock crusher was where they'd come out and brought all that dirt out and that goes cuts in goes all the way around like this and we found Indian arrow,20.768
data_processed_voc/wav/voc_0_part_62.wav,data_processed_voc/txt_raw/voc_0_part_62.txt,We found those when we were when we were childrens seven eight-years-old Again th- this was all in Manzanita. If you can picture that just no houses uh and you're way way out into the country.,16.62
data_processed_voc/wav/voc_0_part_63.wav,data_processed_voc/txt_raw/voc_0_part_63.txt,Your way out in the country. Well this little rock crusher was where they took dirt out to build roads and things like that with but at that time we were told the cowboys and Indians fought there and the Indians that was a threshold for the Indians.,18.806
data_processed_voc/wav/voc_0_part_64.wav,data_processed_voc/txt_raw/voc_0_part_64.txt,I don't understand why they don't m- I don't understand why they don't put that into a like a museum type and preserve it.,8.183
data_processed_voc/wav/voc_0_part_65.wav,data_processed_voc/txt_raw/voc_0_part_65.txt,But I went up here about three weeks ago just to see what it was like. And at one time they put a cement foundation in there it looked like to me but it's gone and ruined. There's glass and there's it i- i- i- it's terrible terrible-looking,16.055
data_processed_voc/wav/voc_0_part_66.wav,data_processed_voc/txt_raw/voc_0_part_66.txt,but I can't understand why they don't didn't preserve it. When you come down to Redding now and you get down uh uh where they uh Ruck well the red banks I call em The red banks is where the bridges are built and all those houses are up on top of the hill.,19.607
data_processed_voc/wav/voc_0_part_67.wav,data_processed_voc/txt_raw/voc_0_part_67.txt,Well down below uh wh- there's a plantation type there's we'd find arrowheads flints there also. We'd play hooky from school and then we'd go done there and that's where we'd go swimming well that was like a sort of a playground and uh they'd have beehives and we'd,21.522
data_processed_voc/wav/voc_0_part_68.wav,data_processed_voc/txt_raw/voc_0_part_68.txt,And we'd we'd built little mud dobers or bunt huts like this Well if we'd get stung like on our feet or something We'd just go grab the mud and put them on there and it takes the sting.,11.213
data_processed_voc/wav/voc_0_part_69.wav,data_processed_voc/txt_raw/voc_0_part_69.txt,I don't know if people know that or not but but anyway that's what we did. When we were young like that it was we made our fun for us. Not like it is today with kids have so much things,12.494
data_processed_voc/wav/voc_0_part_70.wav,data_processed_voc/txt_raw/voc_0_part_70.txt,that are given to them um you made your you made your fun. You made your friends. Uh very close.,8.428
data_processed_voc/wav/voc_0_part_71.wav,data_processed_voc/txt_raw/voc_0_part_71.txt,In fact we have a class reunion coming up uh uh October.,5.661
data_processed_voc/wav/voc_0_part_72.wav,data_processed_voc/txt_raw/voc_0_part_72.txt,And uh I'm anxious to go and see all whose still around And yet you know you go through school grammar school and and uh grade school high school so maybe you you've only known them for eight or nine years in school but ya know i- i- it seems like their more closer to you,21.711
data_processed_voc/wav/voc_0_part_73.wav,data_processed_voc/txt_raw/voc_0_part_73.txt,than people that you've known out in business for twenty or thirty years.,5.031
data_processed_voc/wav/voc_0_part_74.wav,data_processed_voc/txt_raw/voc_0_part_74.txt,And she was b- born and raised in uh uh raised in a Alaska. And she's back in she just moved and went back to Virginia. My wife has been back to the Washington D.C. and New York but I've never been there. And I wanna go back there. I haven't even been,20.905
data_processed_voc/wav/voc_0_part_75.wav,data_processed_voc/txt_raw/voc_0_part_75.txt,And uh but my daughter keeps trying me and she says how the edu- how the history is so much different back there than it is out here. California is young.,14.017
data_processed_voc/wav/voc_0_part_76.wav,data_processed_voc/txt_raw/voc_0_part_76.txt,and dad yes. My mom my dad was a manager of Western Auto Supply Company and they moved here in nineteen twenty nineteen twenty-two.,12.044
data_processed_voc/wav/voc_0_part_77.wav,data_processed_voc/txt_raw/voc_0_part_77.txt,and Southern Pacific They t- two together for some reason. They were in the same building. And she was a secretary so she I don't whether you know what a st- stanographer is.,12.163
data_processed_voc/wav/voc_0_part_78.wav,data_processed_voc/txt_raw/voc_0_part_78.txt,That's what she did. And it was amazing the way that she try to teach us kids how to write a [inaudible] they don't do that anymore but Anyway that's where uh that's where they came from. Was from the Bay Area. And uh they moved to Redding and my dad was tranferred. And so the manager up here. And that's where we started our our life on on Eureka Way.,23.951
data_processed_voc/wav/voc_0_part_79.wav,data_processed_voc/txt_raw/voc_0_part_79.txt,Well actually on California Street first and then they moved when I was f- four-years-old up they bought a house on Walnut Street from California Street.,10.851
data_processed_voc/wav/voc_0_part_80.wav,data_processed_voc/txt_raw/voc_0_part_80.txt,Well Shasta uh uh let's see. How I would I Well the teachers to me some of them were mean [laughter]some of them were just fantastic. Some of them were my favorites. My biology teacher she was just great.,27.068
data_processed_voc/wav/voc_0_part_81.wav,data_processed_voc/txt_raw/voc_0_part_81.txt,"Uh as far as the uh the the mean teachers they would never spank ya in high school. But they would grab you by the collar with the hand like that and say, ""Now you sit in your seat and you don't move",22.004
data_processed_voc/wav/voc_0_part_82.wav,data_processed_voc/txt_raw/voc_0_part_82.txt,"until I tell you to go."" But in grammar school the the principal and the superintendents they have a little paddle like this.",12.683
data_processed_voc/wav/voc_0_part_83.wav,data_processed_voc/txt_raw/voc_0_part_83.txt,"So you'd stoop over grab your ankles and then give you a paddle like this ""boom"" ""boom"" And every time that you did something wrong you start out with like maybe five And then the next time they would go to six. The next time. I only got up to twenty.",16.51
data_processed_voc/wav/voc_0_part_84.wav,data_processed_voc/txt_raw/voc_0_part_84.txt,And that and that was with that was things that well I'd be late for recess or uh I'd g- go out and tease the girls or something like that. But I was a boy.,12.89
data_processed_voc/wav/voc_0_part_85.wav,data_processed_voc/txt_raw/voc_0_part_85.txt,I was a boy and I got Mr. Mar. He was the principal. And he'd get the paddles. Hubert Stevens was the superintendent and uh he was a good superintendent. He would stick up for the boys but it was like the principal was the hatchet man[laughter]. He made you mind and the superintendent he was the good man.,23.758
data_processed_voc/wav/voc_0_part_86.wav,data_processed_voc/txt_raw/voc_0_part_86.txt,Well then then in uh Mrs. Shaffeltorus my kindergarten teacher we'd always used to build bricks out of wood and things like that. And that was on Magnolia and we'd learn they'd teach us uh how to play basketball and and we would write we would have tablets that were big lines and we'd have to read,20.848
data_processed_voc/wav/voc_0_part_87.wav,data_processed_voc/txt_raw/voc_0_part_87.txt,"Have to go ""a a a b b"" all the way down. Lord Nelly but it has it has it it education became more and more important to kids. They would bring down like uh mathematics",21.223
data_processed_voc/wav/voc_0_part_88.wav,data_processed_voc/txt_raw/voc_0_part_88.txt,uh our a b c's our multiplications We'd didn't a- actually learn thers until our third or fourth grade. Now they do that practically I think in kindergarten. Uh so your education back then is not what it is I believe today.,20.176
data_processed_voc/wav/voc_0_part_89.wav,data_processed_voc/txt_raw/voc_0_part_89.txt,But it was fun. We were brought up to have fun. Uh we were brought up very strict by the teachers. Uh back then the teachers were like mother and fathers. They were very strict. You didn't do what they told ya to do. There was no,23.182
data_processed_voc/wav/voc_0_part_90.wav,data_processed_voc/txt_raw/voc_0_part_90.txt,uh there's there was willow sticks that squatch ya like that. Yu- You know you can't do that today. But that's what's wrong with kids today. They they've had everything given to them so much. There's some that are very bright and very smart. But there's a lot of them that needed to be disciplined and were never given that.,21.732
data_processed_voc/wav/voc_0_part_91.wav,data_processed_voc/txt_raw/voc_0_part_91.txt,When we were little we were disciplined a lot. And my mom and dad course there was three of us boys in our family and there were no girls. So uh they just had to put their old finger and her thumb right on top of us to keep us in in shape not get get in trouble Didn't say we didn't get in trouble,21.754
data_processed_voc/wav/voc_0_part_92.wav,data_processed_voc/txt_raw/voc_0_part_92.txt,Uh there was a lot of times that we'd steal watermelons or grapes out of the vineyards Uh and that again we were out in the country because they'd have the Kudos across the street they'd have a a [laughter] tell you a little story [inaudible] We'd steal watermelons and grapes from them but I had a beebee gun.,20.477
data_processed_voc/wav/voc_0_part_93.wav,data_processed_voc/txt_raw/voc_0_part_93.txt,And so I was I was more or less I guess the the run of the mill of their of their neighbourhood because I was the oldest and they was little but anyway I got to have a beebee gun. And I'd sit on my back porch and then I'd look across the way and I'd see these chickens I'd tell you you can see if they can shoot on them,19.706
data_processed_voc/wav/voc_0_part_94.wav,data_processed_voc/txt_raw/voc_0_part_94.txt,"[laughter] And one day I'm like I got all the chickens but Mr. Kudo he came out and he he he knew I was doing it and he would tell my folks and I was punished for it but I still did it and so he got down. He got the last chicken. And he comes to me and he calls me he comes to me and he says ""Marvin you come to me I want show you""",24.982
data_processed_voc/wav/voc_0_part_95.wav,data_processed_voc/txt_raw/voc_0_part_95.txt,"""You see this chicken?"" and then he takes it and he wrings his neck he says ""You're not gonna kill this one. I'm gonna do that [laughter]. He wrung the neck. That was the last time he had raised chickens.",10.826
data_processed_voc/wav/voc_0_part_96.wav,data_processed_voc/txt_raw/voc_0_part_96.txt,"I was the baby of the family. And I didn't wanna be the baby of the family. So I always used I did things that they wouldn't do but if I got if I got two [inaudible] he'd put me on the we'd get on the couch like this and then put me on there and I say ""Ok now this is the couch."" And I ""You get off of that couch""",21.933
data_processed_voc/wav/voc_0_part_97.wav,data_processed_voc/txt_raw/voc_0_part_97.txt,"And I'd say ""Well is it like a horse?"" [laughter] ""No it's not a horse. It's a couch and you're gonna sit on there. If you get off of it then you will answer to Keith and Rex."" So I had that's how they punished me. Instead of me putting me in a corner I had to",14.475
data_processed_voc/wav/voc_0_part_98.wav,data_processed_voc/txt_raw/voc_0_part_98.txt,couch like this and just stay there and watch them do everything whatever they wanted do but That was my punishment. My mom and dad my dad would use the belt uh again and uh but Our chores were scrubbing the floors uh,20.54
data_processed_voc/wav/voc_0_part_99.wav,data_processed_voc/txt_raw/voc_0_part_99.txt,"doing the things that my mom that most mothers do today no not really they don't. They've got all these machines that do stuff for them but uh I would scrub the floors wash the dishes. We didn't have dishwashers then. A- my mom would always say that uh I had to do those things. I says ""Well why can't Rex and Keith do that?"" ""because",22.894
data_processed_voc/wav/voc_0_part_100.wav,data_processed_voc/txt_raw/voc_0_part_100.txt,"you are the one that has to do it. I says ""Well when I get to be eighteen years-old I am never going to scrub the floor or wash dishes again in my life."" [laughter]",10.281
data_processed_voc/wav/voc_0_part_101.wav,data_processed_voc/txt_raw/voc_0_part_101.txt,And uh I co- being raised in in school the teachers uh we didn't until we got to high school we only had one classroom. We didn't go to one class one teacher to the next teacher. We had one teacher. Uh Mrs. Dimmik. If you put your foot out in front of the aisle.,20.96
data_processed_voc/wav/voc_0_part_102.wav,data_processed_voc/txt_raw/voc_0_part_102.txt,A- And she was a a type of teacher to do that. Uh But that was discipline again. And it wasn't It wasn't that that you were punished uh you just were told to do something you do it right then. And when we'd go out and this was this just wasn't me. This was all of th- the kids,21.962
data_processed_voc/wav/voc_0_part_103.wav,data_processed_voc/txt_raw/voc_0_part_103.txt,uh in school. Uh we had one uh Eddie Mation which was the uh heavy weight world tender boxer. And he was a very mean person. He would always pick on pick on the kids and things like that all the time. I remember one time he stole a bike and he was riding down he was,22.277
data_processed_voc/wav/voc_0_part_104.wav,data_processed_voc/txt_raw/voc_0_part_104.txt,"Uh Court Street or uh Posser Street and he hit a car. The car run over him. It didn't even hurt him. He got up and he said ""You got to go to"" they said took him ""You got to go to the hospital."" They took him to the hospital. They put a little wire in his chin and that was it. But the tire the car run right over him.",21.235
data_processed_voc/wav/voc_0_part_105.wav,data_processed_voc/txt_raw/voc_0_part_105.txt,He became I knew he was gonna someday be a a fighter but He went he was con- a heavy weight contender in the world. Uh he never made it to the champion but he was a he was contender yeah. But we had a lot of kids that uh went to high school Central Valley it well it's called Lake City,21.626
data_processed_voc/wav/voc_0_part_106.wav,data_processed_voc/txt_raw/voc_0_part_106.txt,Shasta Lake City now but uh back when we were going to school it was three towns Central Valley Projects City Toyon and Summit City. It's all now one big city. It's called Shasta Lake City. All of those would come to our high school. All of the people would come to our school.,23.495
data_processed_voc/wav/voc_0_part_107.wav,data_processed_voc/txt_raw/voc_0_part_107.txt,H- They'd come all the way from Central [inaudible] to come to school in in Redding,5.997
data_processed_voc/wav/voc_0_part_108.wav,data_processed_voc/txt_raw/voc_0_part_108.txt,They were our rivals for football basketball. Uh but it was a small school. So we had more kids coming to our school. They had school was small. Course they were they were good but we were better because we were much more but what Orville and Chico,24.306
data_processed_voc/wav/voc_0_part_109.wav,data_processed_voc/txt_raw/voc_0_part_109.txt,Uh Orville Chico Redding um Chico Orville Redding I know somebody else will those were all competitors of playing football.,19.324
data_processed_voc/wav/voc_0_part_110.wav,data_processed_voc/txt_raw/voc_0_part_110.txt,Willows uh they weren't in our league but we played against them too and we played Riverville because they had a high school. Uh but Central Valley didn't have a high school. Mt. Shasta did. Uh Dunsmuir they had a high school so we'd play against them but again a smaller school. So our competition was there but the kids um,22.728
data_processed_voc/wav/voc_0_part_111.wav,data_processed_voc/txt_raw/voc_0_part_111.txt,We had one girl that come all the way from Le Moins uh to go to high school. That was the cut off. Castela was is still in Shasta County today. Anybody that lived to Castela and had to come clear to Redding to go to high school.,17.242
data_processed_voc/wav/voc_0_part_112.wav,data_processed_voc/txt_raw/voc_0_part_112.txt,Even though Castela was only five miles from Dunsmuir they could go to school there because it's Shasta County they had to come,9.822
data_processed_voc/wav/voc_0_part_113.wav,data_processed_voc/txt_raw/voc_0_part_113.txt,And uh that one time They did away with school buses because of the the the economy they have some good labor for them for a while but then they got them back. Uh kids with mom and dads would have to take them to,14.829
data_processed_voc/wav/voc_0_part_114.wav,data_processed_voc/txt_raw/voc_0_part_114.txt,When did th- I bought the ranch. You bought it. Yes aft- I bought the ranch after I got out of the service.,8.295
data_processed_voc/wav/voc_0_part_115.wav,data_processed_voc/txt_raw/voc_0_part_115.txt,You know when you're in business you want to get away. We didn't have computers and and all the electronic things then. but to it would get stress A lot of guys would go to a bar and drink and for str- for being there stressed out but I didn't drink so I would get into,21.293
data_processed_voc/wav/voc_0_part_116.wav,data_processed_voc/txt_raw/voc_0_part_116.txt,But anyway that was my stress and how I got calmed down because they were so calm it would calm me down but we had a garden uh a big garden. And after so many years uh it got to be too big for me. Uh I couldn't take care of it.,20.102
data_processed_voc/wav/voc_0_part_117.wav,data_processed_voc/txt_raw/voc_0_part_117.txt,All of the trees and the grass and the fires and everything I'd have to go out and take the tractor and mow all that down. Well it got to the point where it was just too much for me and that's why we sold it. Uh it's because I was getting up in age and and uh,20.28
data_processed_voc/wav/voc_0_part_118.wav,data_processed_voc/txt_raw/voc_0_part_118.txt,And we wanted to travel so that's what we did uh but the ranch yes lots of rattle snakes back then,7.424
data_processed_voc/wav/voc_0_part_119.wav,data_processed_voc/txt_raw/voc_0_part_119.txt,One cl- before the dam went in now I wasn't ever bitten out there but When I was six-years-old my dad we had little cabins called uh kining And it's was in the valley where the lake gets underwater now And we had a cabin there and my dad would alawys take us kids up and would play in the and stay in the cabin it's like it's a summer camp.,22.368
