../data_processed/wav/DCB_se1_ag2_f_01_1_part_52.wav,../data_processed/txt/DCB_se1_ag2_f_01_1_part_52.txt,"<ts> I think if you've been to jail enough times, you would think that you would get it, but not my- my brother's very hard headed.",I THINK IF YOU'VE BEEN TO JAIL ENOUGH TIMES YOU WOULD THINK THAT YOU WOULD GET IT BUT NOT MY MY BROTHER'S VERY HARD HEADED,6.518
../data_processed/wav/DCB_se3_ag3_f_01_1_part_192.wav,../data_processed/txt/DCB_se3_ag3_f_01_1_part_192.txt,"<ts> Um, <ts> I feel like that's someth- there was- they weren't really in my neighborhoods growing up, but there was one across the street from my dance class, which is why I've always been fat and-",UM I FEEL LIKE THAT'S SOMETH THERE WAS THEY WEREN'T REALLY IN MY NEIGHBORHOODS GROWING UP BUT THERE WAS ONE ACROSS THE STREET FROM MY DANCE CLASS WHICH IS WHY I'VE ALWAYS BEEN FAT AND,20.318
../data_processed/wav/DCB_se1_ag2_f_01_1_part_4.wav,../data_processed/txt/DCB_se1_ag2_f_01_1_part_4.txt,"Seventh and /RD-ADDRESS-2/. That's a strip, too. It used to be real bad, but it's not.",SEVENTH AND THAT'S A STRIP TOO IT USED TO BE REAL BAD BUT IT'S NOT,5.255
../data_processed/wav/ROC_se0_ag1_f_02_1_part_1.wav,../data_processed/txt/ROC_se0_ag1_f_02_1_part_1.txt,"Oh okay, um, so I'm from- born and raised in Rochester. Um, I grew up on, uh, two- was it t- one- /RD-ADDRESS-6/. So it's in between /RD-ADDRESS-3/ and /RD-ADDRESS-2/ I think. And it was weird, cause I grew up in a house behind a house.",OH OKAY UM SO I'M FROM BORN AND RAISED IN ROCHESTER UM I GREW UP ON UH TWO WAS IT T ONE SO IT'S IN BETWEEN AND I THINK AND IT WAS WEIRD CAUSE I GREW UP IN A HOUSE BEHIND A HOUSE,15.054
../data_processed/wav/PRV_se0_ag1_f_02_1_part_58.wav,../data_processed/txt/PRV_se0_ag1_f_02_1_part_58.txt,"When I was growing up, it was- I was just- I mean, I would s- s- brag about it because it was like- it's fun [because] you just have everybody right there",WHEN I WAS GROWING UP IT WAS I WAS JUST I MEAN I WOULD S S BRAG ABOUT IT BECAUSE IT WAS LIKE IT'S FUN BECAUSE YOU JUST HAVE EVERYBODY RIGHT THERE,9.155
../data_processed/wav/PRV_se0_ag3_f_02_2_part_72.wav,../data_processed/txt/PRV_se0_ag3_f_02_2_part_72.txt,"[and] what to do, how people was coming, you know. Folk you hadn't seen before.",AND WHAT TO DO HOW PEOPLE WAS COMING YOU KNOW FOLK YOU HADN'T SEEN BEFORE,5.45
../data_processed/wav/PRV_se0_ag3_m_03_1_part_71.wav,../data_processed/txt/PRV_se0_ag3_m_03_1_part_71.txt,"[Shoot.] But the /?/ taking all they /signs/ all the time. Yes sir. You don't- you don't talk up, they gonna uh, get somebody that knows more about it than you do, you in trouble cause they ain't gonna give you nothing if they can help it.",SHOOT BUT THE TAKING ALL THEY SIGNS ALL THE TIME YES SIR YOU DON'T YOU DON'T TALK UP THEY GONNA UH GET SOMEBODY THAT KNOWS MORE ABOUT IT THAN YOU DO YOU IN TROUBLE CAUSE THEY AIN'T GONNA GIVE YOU NOTHING IF THEY CAN HELP IT,10.642
../data_processed/wav/DCB_se3_ag3_f_02_1_part_77.wav,../data_processed/txt/DCB_se3_ag3_f_02_1_part_77.txt,"like their personal <ts> escorts, but in a respectable way. Um, I mean, buying them things, flowers and ugh, it's just so- And I would just be sitting and- and keep in mind, you're- as a HR professional, you work closely with your district managers, they're your- they're your business partners. Like, /RD-NAME-3/ would be a business partner to me.",LIKE THEIR PERSONAL ESCORTS BUT IN A RESPECTABLE WAY UM I MEAN BUYING THEM THINGS FLOWERS AND UGH IT'S JUST SO AND I WOULD JUST BE SITTING AND AND KEEP IN MIND YOU'RE AS A HR PROFESSIONAL YOU WORK CLOSELY WITH YOUR DISTRICT MANAGERS THEY'RE YOUR THEY'RE YOUR BUSINESS PARTNERS LIKE WOULD BE A BUSINESS PARTNER TO ME,21.191
../data_processed/wav/DCB_se2_ag2_m_01_1_part_27.wav,../data_processed/txt/DCB_se2_ag2_m_01_1_part_27.txt,"[Yeah it was condos and] there was- it's some houses. on your uh, right hand side. And the- I think it was called Green Leaf something. Green Leaf- I don't remember the name of the neighborhood.",YEAH IT WAS CONDOS AND THERE WAS IT'S SOME HOUSES ON YOUR UH RIGHT HAND SIDE AND THE I THINK IT WAS CALLED GREEN LEAF SOMETHING GREEN LEAF I DON'T REMEMBER THE NAME OF THE NEIGHBORHOOD,8.103
../data_processed/wav/PRV_se0_ag3_f_01_1_part_101.wav,../data_processed/txt/PRV_se0_ag3_f_01_1_part_101.txt,"Mm-hm. <ts> So I about- I- I guess it played on my conscious that I didn't get her out and things being as they were and the water staying in here so long, I didn't get to see any of my people. Any- as- as my husband say, any of your folks.",MM HM SO I ABOUT I I GUESS IT PLAYED ON MY CONSCIOUS THAT I DIDN'T GET HER OUT AND THINGS BEING AS THEY WERE AND THE WATER STAYING IN HERE SO LONG I DIDN'T GET TO SEE ANY OF MY PEOPLE ANY AS AS MY HUSBAND SAY ANY OF YOUR FOLKS,14.973
../data_processed/wav/DCB_se1_ag3_f_01_1_part_80.wav,../data_processed/txt/DCB_se1_ag3_f_01_1_part_80.txt,"[Yeah.] But they come down every s- Like when my great aunt passed in New York, um, the middle of last summer, my uncles were here.",YEAH BUT THEY COME DOWN EVERY S LIKE WHEN MY GREAT AUNT PASSED IN NEW YORK UM THE MIDDLE OF LAST SUMMER MY UNCLES WERE HERE,8.467
../data_processed/wav/ROC_se0_ag1_f_01_1_part_126.wav,../data_processed/txt/ROC_se0_ag1_f_01_1_part_126.txt,"not quite south, but East Coast-ish, people say I sound country. And if I go up north or down south, people say I sound like- No, up north sometimes in Canada they say I sound country. And then sometimes they say, we can tell you're from New York. So it just depends, I guess.",NOT QUITE SOUTH BUT EAST COAST ISH PEOPLE SAY I SOUND COUNTRY AND IF I GO UP NORTH OR DOWN SOUTH PEOPLE SAY I SOUND LIKE NO UP NORTH SOMETIMES IN CANADA THEY SAY I SOUND COUNTRY AND THEN SOMETIMES THEY SAY WE CAN TELL YOU'RE FROM NEW YORK SO IT JUST DEPENDS I GUESS,16.938
../data_processed/wav/DCB_se1_ag3_f_03_1_part_91.wav,../data_processed/txt/DCB_se1_ag3_f_03_1_part_91.txt,"Yeah, about three years. Um, it was just adults at the time, then I started doing it for the kids, too. Um, so my business the reason I started my business, because I was on the mission to lose weight, my mom, she had diabetes. Um, she didn't pass exactly of the diabetes, but, you know, that's part [of,]",YEAH ABOUT THREE YEARS UM IT WAS JUST ADULTS AT THE TIME THEN I STARTED DOING IT FOR THE KIDS TOO UM SO MY BUSINESS THE REASON I STARTED MY BUSINESS BECAUSE I WAS ON THE MISSION TO LOSE WEIGHT MY MOM SHE HAD DIABETES UM SHE DIDN'T PASS EXACTLY OF THE DIABETES BUT YOU KNOW THAT'S PART OF,21.06
../data_processed/wav/ATL_se0_ag2_m_01_1_part_73.wav,../data_processed/txt/ATL_se0_ag2_m_01_1_part_73.txt,"I mean, before- uh, when Freaknik and AU and all of that was popping. Different World and all of those shows was on, uh, television, like Atlanta was on the uprise then. Like I was really enjoying the city at around those times, around the first Freakniks and all of that,",I MEAN BEFORE UH WHEN FREAKNIK AND AU AND ALL OF THAT WAS POPPING DIFFERENT WORLD AND ALL OF THOSE SHOWS WAS ON UH TELEVISION LIKE ATLANTA WAS ON THE UPRISE THEN LIKE I WAS REALLY ENJOYING THE CITY AT AROUND THOSE TIMES AROUND THE FIRST FREAKNIKS AND ALL OF THAT,21.614
../data_processed/wav/DCB_se2_ag4_f_04_1_part_173.wav,../data_processed/txt/DCB_se2_ag4_f_04_1_part_173.txt,"Pretty Woman actually it's my daughter and mine- We- we- We'll always watch it, and we still do to this day if it comes on, we'll sit and watch it together. Pretty Woman was to me a movie of someone who didn't have- It was a white lady who didn't have everything in life. She had a rough life.",PRETTY WOMAN ACTUALLY IT'S MY DAUGHTER AND MINE WE WE WE'LL ALWAYS WATCH IT AND WE STILL DO TO THIS DAY IF IT COMES ON WE'LL SIT AND WATCH IT TOGETHER PRETTY WOMAN WAS TO ME A MOVIE OF SOMEONE WHO DIDN'T HAVE IT WAS A WHITE LADY WHO DIDN'T HAVE EVERYTHING IN LIFE SHE HAD A ROUGH LIFE,20.681
../data_processed/wav/PRV_se0_ag3_f_04_1_part_59.wav,../data_processed/txt/PRV_se0_ag3_f_04_1_part_59.txt,"Oh I stayed in that trailer until they got this house uh, about ready.",OH I STAYED IN THAT TRAILER UNTIL THEY GOT THIS HOUSE UH ABOUT READY,6.166
../data_processed/wav/ATL_se0_ag2_m_02_1_part_22.wav,../data_processed/txt/ATL_se0_ag2_m_02_1_part_22.txt,"Um, to what- to what extent I don't know how, maybe my mom was using like her work address so I could go to school in a better neighborhood.",UM TO WHAT TO WHAT EXTENT I DON'T KNOW HOW MAYBE MY MOM WAS USING LIKE HER WORK ADDRESS SO I COULD GO TO SCHOOL IN A BETTER NEIGHBORHOOD,6.799
../data_processed/wav/DCB_se2_ag4_f_02_1_part_171.wav,../data_processed/txt/DCB_se2_ag4_f_02_1_part_171.txt,"Yeah. Um, <ts> but every once and a while I'll stop and I'll pause and I'll take a look you know I don't go into the Smithsonians, my kids do, but I did that when I was growing up and it's just like again, take it for granted because it's right there in my backyard and I could care less about it and I don't like crowds and mm-mm, I'm [sorry.]",YEAH UM BUT EVERY ONCE AND A WHILE I'LL STOP AND I'LL PAUSE AND I'LL TAKE A LOOK YOU KNOW I DON'T GO INTO THE SMITHSONIANS MY KIDS DO BUT I DID THAT WHEN I WAS GROWING UP AND IT'S JUST LIKE AGAIN TAKE IT FOR GRANTED BECAUSE IT'S RIGHT THERE IN MY BACKYARD AND I COULD CARE LESS ABOUT IT AND I DON'T LIKE CROWDS AND MM MM I'M SORRY,16.996
../data_processed/wav/ATL_se0_ag2_m_03_1_part_92.wav,../data_processed/txt/ATL_se0_ag2_m_03_1_part_92.txt,"[you see] what I'm saying, they got the older son, you feel me, and the little girl. It's always some shit like that, you feel me, /it's a- weird./ <laugh>",YOU SEE WHAT I'M SAYING THEY GOT THE OLDER SON YOU FEEL ME AND THE LITTLE GIRL IT'S ALWAYS SOME SHIT LIKE THAT YOU FEEL ME IT'S A WEIRD,6.8370000000000015
../data_processed/wav/DCB_se2_ag3_f_02_1_part_29.wav,../data_processed/txt/DCB_se2_ag3_f_02_1_part_29.txt,"really know was a DC term. But th- yeah, they would call Maryland girls bamas because DC girls had this city swag. And, um, the thing about DC and their pride and- and one of the reasons that I think like, DC was kind of hyped up in the head like they were is because we've always",REALLY KNOW WAS A DC TERM BUT TH YEAH THEY WOULD CALL MARYLAND GIRLS BAMAS BECAUSE DC GIRLS HAD THIS CITY SWAG AND UM THE THING ABOUT DC AND THEIR PRIDE AND AND ONE OF THE REASONS THAT I THINK LIKE DC WAS KIND OF HYPED UP IN THE HEAD LIKE THEY WERE IS BECAUSE WE'VE ALWAYS,20.272
../data_processed/wav/ROC_se0_ag1_m_01_1_part_13.wav,../data_processed/txt/ROC_se0_ag1_m_01_1_part_13.txt,"Uh, so it's a lot of- it was- it's just a lot of weird things that- that went on that like now I look back, and I'm like oh, okay, that's what that was, that's why this is. But growing up, it was really just like, (pause 0.009) I don't know. Like I remember just being that kid that's just like, hey, I wanna be friends with everybody,",UH SO IT'S A LOT OF IT WAS IT'S JUST A LOT OF WEIRD THINGS THAT THAT WENT ON THAT LIKE NOW I LOOK BACK AND I'M LIKE OH OKAY THAT'S WHAT THAT WAS THAT'S WHY THIS IS BUT GROWING UP IT WAS REALLY JUST LIKE I DON'T KNOW LIKE I REMEMBER JUST BEING THAT KID THAT'S JUST LIKE HEY I WANNA BE FRIENDS WITH EVERYBODY,20.794
../data_processed/wav/DCB_se3_ag4_m_01_1_part_87.wav,../data_processed/txt/DCB_se3_ag4_m_01_1_part_87.txt,"saying I can relate to you, well no you can't really. <laugh> [Right.] [<laugh>] Sounds good. Mm-hm. [<laugh>] [Yeah.] But you you can't. Right. So. Do you still like- what schools did you go to? I went to /RD-SCHOOL-2/ Elementary, /RD-SCHOOL-5/ Elementary on Nineteenth Street. And then from there /RD-2/ Junior High School. Now you talk about",SAYING I CAN RELATE TO YOU WELL NO YOU CAN'T REALLY RIGHT SOUNDS GOOD MM HM YEAH BUT YOU YOU CAN'T RIGHT SO DO YOU STILL LIKE WHAT SCHOOLS DID YOU GO TO I WENT TO ELEMENTARY ELEMENTARY ON NINETEENTH STREET AND THEN FROM THERE JUNIOR HIGH SCHOOL NOW YOU TALK ABOUT,23.537
../data_processed/wav/DCB_se2_ag4_f_04_1_part_190.wav,../data_processed/txt/DCB_se2_ag4_f_04_1_part_190.txt,"I- Now I can go to a- You know, we can go out hand dancing, or go to the- s- See and that's the thing. Because there's twelve years between us, by the time I was turn eighteen, and I was able to actually legally go out with her, um, the majority of my friends in my early twenties that I would consider friends,",I NOW I CAN GO TO A YOU KNOW WE CAN GO OUT HAND DANCING OR GO TO THE S SEE AND THAT'S THE THING BECAUSE THERE'S TWELVE YEARS BETWEEN US BY THE TIME I WAS TURN EIGHTEEN AND I WAS ABLE TO ACTUALLY LEGALLY GO OUT WITH HER UM THE MAJORITY OF MY FRIENDS IN MY EARLY TWENTIES THAT I WOULD CONSIDER FRIENDS,20.098
../data_processed/wav/ROC_se0_ag2_f_04_1_part_41.wav,../data_processed/txt/ROC_se0_ag2_f_04_1_part_41.txt,"And then when I finished, um, /RD-SCHOOL-3/ and my master's program, I had considered, uh, applying for- they had doctoral program in visual studies. I met this woman at a Christmas party, and she said, do you know about /RD-SCHOOL-3/? They had this /RD-SCHOOL-2/ internship program. And then I applied, and I did that for a year, and then I got a full time job, and a tenure track job. And I was like, oh,",AND THEN WHEN I FINISHED UM AND MY MASTER'S PROGRAM I HAD CONSIDERED UH APPLYING FOR THEY HAD DOCTORAL PROGRAM IN VISUAL STUDIES I MET THIS WOMAN AT A CHRISTMAS PARTY AND SHE SAID DO YOU KNOW ABOUT THEY HAD THIS INTERNSHIP PROGRAM AND THEN I APPLIED AND I DID THAT FOR A YEAR AND THEN I GOT A FULL TIME JOB AND A TENURE TRACK JOB AND I WAS LIKE OH,20.791
../data_processed/wav/PRV_se0_ag2_f_02_1_part_91.wav,../data_processed/txt/PRV_se0_ag2_f_02_1_part_91.txt,"That was so hard. They gave us a, uh, training- a driving training test on the bus, and it was so hard. (laughing)",THAT WAS SO HARD THEY GAVE US A UH TRAINING A DRIVING TRAINING TEST ON THE BUS AND IT WAS SO HARD,7.459
../data_processed/wav/ROC_se0_ag1_f_02_1_part_23.wav,../data_processed/txt/ROC_se0_ag1_f_02_1_part_23.txt,"um, how great of a school /RD-SCHOOL-3/ was. Cause my mom actually worked there as a janitor for a long time. And, you know, it's unfortunate because I lived so close there. By the time I was going, uh, to college, like I could- I lived right around the corner from the riverside. I think /it has/ apartments like literally one block away. And, um,",UM HOW GREAT OF A SCHOOL WAS CAUSE MY MOM ACTUALLY WORKED THERE AS A JANITOR FOR A LONG TIME AND YOU KNOW IT'S UNFORTUNATE BECAUSE I LIVED SO CLOSE THERE BY THE TIME I WAS GOING UH TO COLLEGE LIKE I COULD I LIVED RIGHT AROUND THE CORNER FROM THE RIVERSIDE I THINK IT HAS APARTMENTS LIKE LITERALLY ONE BLOCK AWAY AND UM,20.425
../data_processed/wav/DCB_se2_ag2_m_01_1_part_68.wav,../data_processed/txt/DCB_se2_ag2_m_01_1_part_68.txt,"All I knew was DC at the time. So when I got to /RD-SCHOOL-2/, I met people from Philly, New Jersey, New York, and Baltimore. So, t- th- these people, they talk different. They don't dress like we dress. They don't talk like- I mean they don't- They don't have the same mindset that we have. And a lot of- a lot of the people there, majority of the people there-",ALL I KNEW WAS DC AT THE TIME SO WHEN I GOT TO I MET PEOPLE FROM PHILLY NEW JERSEY NEW YORK AND BALTIMORE SO T TH THESE PEOPLE THEY TALK DIFFERENT THEY DON'T DRESS LIKE WE DRESS THEY DON'T TALK LIKE I MEAN THEY DON'T THEY DON'T HAVE THE SAME MINDSET THAT WE HAVE AND A LOT OF A LOT OF THE PEOPLE THERE MAJORITY OF THE PEOPLE THERE,20.825
../data_processed/wav/PRV_se0_ag1_m_01_1_part_9.wav,../data_processed/txt/PRV_se0_ag1_m_01_1_part_9.txt,And she did all she could. I mean we didn't have our hand in the cookie jar or anything [about] that house. And neither did my father because she just,AND SHE DID ALL SHE COULD I MEAN WE DIDN'T HAVE OUR HAND IN THE COOKIE JAR OR ANYTHING ABOUT THAT HOUSE AND NEITHER DID MY FATHER BECAUSE SHE JUST,7.581
../data_processed/wav/PRV_se0_ag1_f_02_2_part_18.wav,../data_processed/txt/PRV_se0_ag1_f_02_2_part_18.txt,"Church family, um, my friends' mothers and fathers even took part in making me who I am. And it's like, I remember when Princeville was just a big family. I mean, it's not like that anymore,",CHURCH FAMILY UM MY FRIENDS' MOTHERS AND FATHERS EVEN TOOK PART IN MAKING ME WHO I AM AND IT'S LIKE I REMEMBER WHEN PRINCEVILLE WAS JUST A BIG FAMILY I MEAN IT'S NOT LIKE THAT ANYMORE,13.628
../data_processed/wav/ROC_se0_ag3_f_02_1_part_137.wav,../data_processed/txt/ROC_se0_ag3_f_02_1_part_137.txt,"on Clarissa Street, and from there he moved here. Where did he- he was somewhere around here. [Do you remember where he was]",ON CLARISSA STREET AND FROM THERE HE MOVED HERE WHERE DID HE HE WAS SOMEWHERE AROUND HERE DO YOU REMEMBER WHERE HE WAS,15.329
